version,idf_file,key_value,variable_name,reporting_frequency
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Plant Load Profile Mass Flow Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Plant Load Profile Heat Transfer Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Load Side Heat Transfer Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Load Side Heat Transfer Energy,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Inlet Temperature,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Outlet Temperature,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Mass Flow Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Fuel Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Fuel Energy,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Electricity Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Electricity Energy,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Inlet Temperature,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Outlet Temperature,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Mass Flow Rate,Hourly
V23-1-0,PlantLoopHeatPump_Fuel-Fired.idf,*,Fuel-fired Absorption HeatPump Volumetric Flow Rate,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,System Node Temperature,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,System Node Pressure,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,System Node Mass Flow Rate,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,Plant Branch Pressure Difference,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,Plant Supply Side Loop Pressure Difference,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,Plant Loop Pressure Difference,Hourly
V23-1-0,PlantPressure_PumpCurve.idf,*,Pump Electricity Rate,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Plant Loop Pressure Difference,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Pump Electricity Energy,hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Pump Electricity Rate,hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,System Node Temperature,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,System Node Mass Flow Rate,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Plant Load Profile Mass Flow Rate,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Plant Load Profile Heat Transfer Rate,Hourly
V23-1-0,PlantPressure_VFD_Scheduled.idf,*,Plant Load Profile Heat Transfer Energy,Hourly
V23-1-0,PlantPressureDrop.idf,*,System Node Temperature,Hourly
V23-1-0,PlantPressureDrop.idf,*,System Node Pressure,Hourly
V23-1-0,PlantPressureDrop.idf,*,System Node Mass Flow Rate,Hourly
V23-1-0,PlantPressureDrop.idf,*,Plant Branch Pressure Difference,Hourly
V23-1-0,PlantPressureDrop.idf,*,Plant Demand Side Loop Pressure Difference,Hourly
V23-1-0,PlantPressureDrop.idf,*,Plant Supply Side Loop Pressure Difference,Hourly
V23-1-0,PlantPressureDrop.idf,*,Plant Loop Pressure Difference,Hourly
V23-1-0,PlantPressureDrop.idf,*,Pump Electricity Rate,Hourly
V23-1-0,PlateHeatExchanger.idf,*,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Mass Flow Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Mass Flow Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Electricity Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Electricity Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Average Borehole Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Mass Flow Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Ground Heat Exchanger Average Fluid Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Load Side Heat Transfer Energy,timestep
V23-1-0,PlateHeatExchanger.idf,*,Heat Pump Source Side Heat Transfer Energy,timestep
V23-1-0,PlateHeatExchanger.idf,*,Pump Electricity Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Cooling Tower Heat Transfer Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Cooling Tower Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Cooling Tower Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Cooling Tower Mass Flow Rate,timestep
V23-1-0,PlateHeatExchanger.idf,*,Fluid Heat Exchanger Operation Status,timestep
V23-1-0,PlateHeatExchanger.idf,*,Site Outdoor Air Wetbulb Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,*,Cooling Tower Fan Electricity Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Loop,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Loop,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Loop,Plant Supply Side Inlet Mass Flow Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Loop,Plant Supply Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Loop,Plant Supply Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Condenser Loop,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Condenser Loop,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Condenser Loop,Plant Supply Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,Chilled Water Condenser Loop,Plant Supply Side Outlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,Cooling Tower Condenser Loop,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Cooling Tower Condenser Loop,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PlateHeatExchanger.idf,Cooling Tower Condenser Loop,Plant Supply Side Inlet Temperature,timestep
V23-1-0,PlateHeatExchanger.idf,Cooling Tower Condenser Loop,Plant Supply Side Outlet Temperature,timestep
V23-1-0,Plenum.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,Plenum.idf,*,Zone Mean Radiant Temperature,timestep
V23-1-0,Plenum.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,Plenum.idf,*,Site Outdoor Air Humidity Ratio,timestep
V23-1-0,Plenum.idf,*,Zone Air System Sensible Cooling Rate,timestep
V23-1-0,Plenum.idf,*,Zone Air System Sensible Heating Rate,timestep
V23-1-0,Plenum.idf,*,Zone Air Temperature,timestep
V23-1-0,Plenum.idf,*,Cooling Coil Sensible Cooling Rate,timestep
V23-1-0,Plenum.idf,*,Cooling Coil Total Cooling Energy,timestep
V23-1-0,Plenum.idf,*,Cooling Coil Sensible Cooling Energy,timestep
V23-1-0,Plenum.idf,*,Zone Air Humidity Ratio,timestep
V23-1-0,Plenum.idf,*,Heating Coil Heating Rate,timestep
V23-1-0,Plenum.idf,*,Heating Coil NaturalGas Rate,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Mean Radiant Temperature,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Site Outdoor Air Humidity Ratio,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Air System Sensible Cooling Rate,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Air System Sensible Heating Rate,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Air Temperature,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Cooling Coil Sensible Cooling Rate,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Zone Air Humidity Ratio,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Heating Coil Heating Rate,timestep
V23-1-0,PlenumwithRetAirHeatGain.idf,*,Heating Coil NaturalGas Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Zone Air Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Cooling Coil Total Cooling Energy,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Heating Coil Heating Energy,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Plant Supply Side Cooling Demand Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Plant Supply Side Heating Demand Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Electricity Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Evaporator Cooling Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Evaporator Inlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Evaporator Outlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Evaporator Mass Flow Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Condenser Heat Transfer Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Condenser Inlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Condenser Outlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Chiller Condenser Mass Flow Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Heat Transfer Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Heat Transfer Energy,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Mass Flow Rate,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Inlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Outlet Temperature,timestep
V23-1-0,PondGroundHeatExchanger.idf,*,Pond Heat Exchanger Bulk Temperature,timestep
V23-1-0,PurchAirTables.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,PurchAirTables.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,PurchAirTables.idf,*,Zone Air System Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables.idf,*,Zone Air System Sensible Heating Rate,hourly
V23-1-0,PurchAirTables.idf,*,Zone Air Temperature,hourly
V23-1-0,PurchAirTables.idf,*,Zone Ideal Loads Supply Air Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables.idf,*,Zone Ideal Loads Supply Air Sensible Heating Rate,hourly
V23-1-0,PurchAirTables.idf,*,Zone Ideal Loads Supply Air Total Cooling Rate,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Air System Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Air System Sensible Heating Rate,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Air Temperature,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Ideal Loads Supply Air Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Ideal Loads Supply Air Sensible Heating Rate,hourly
V23-1-0,PurchAirTables_SQL.idf,*,Zone Ideal Loads Supply Air Total Cooling Rate,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Air System Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Air System Sensible Heating Rate,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Air Temperature,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Ideal Loads Supply Air Sensible Cooling Rate,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Ideal Loads Supply Air Sensible Heating Rate,hourly
V23-1-0,PurchAirTables_wAnnual.idf,*,Zone Ideal Loads Supply Air Total Cooling Rate,hourly
V23-1-0,PurchAirWindowBlind.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Mean Radiant Temperature,timestep
V23-1-0,PurchAirWindowBlind.idf,Zn001:Wall001:Win001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Shading Device Is On Time Fraction,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Blind Slat Angle,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Transmitted Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Total Glazing Layers Absorbed Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Heat Gain Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Heat Loss Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Shading Device Absorbed Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window System Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window System Solar Reflectance,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window System Solar Absorptance,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Air System Sensible Cooling Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Air System Sensible Heating Rate,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Air Temperature,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Zone Air Humidity Ratio,timestep
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Transmitted Solar Radiation Energy,runperiod
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Transmitted Beam Solar Radiation Energy,runperiod
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Transmitted Diffuse Solar Radiation Energy,runperiod
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Heat Gain Energy,runperiod
V23-1-0,PurchAirWindowBlind.idf,*,Surface Window Heat Loss Energy,runperiod
V23-1-0,PurchAirWindowBlind.idf,*,Zone Thermal Comfort Fanger Model PMV,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Shading Device Is On Time Fraction,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind Slat Angle,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam To Beam Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam To Diffuse Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Diffuse Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Total Glazing Layers Absorbed Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Shading Device Absorbed Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind Beam to Beam Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind Beam to Diffuse Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind Diffuse to Diffuse Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind and Glazing System Beam Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Blind and Glazing System Diffuse Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Heat Gain Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Heat Loss Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window System Solar Transmittance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window System Solar Reflectance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window System Solar Absorptance,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam Solar Radiation Energy,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam To Beam Solar Radiation Energy,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,Zn001:Wall001:Win001,Surface Window Transmitted Beam To Diffuse Solar Radiation Energy,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,WEST ZONE,Zone Exterior Windows Total Transmitted Beam Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,WEST ZONE,Zone Exterior Windows Total Transmitted Diffuse Solar Radiation Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,WEST ZONE,Zone Air System Sensible Cooling Rate,timestep
V23-1-0,PurchAirWindowBlind_BlockBeamSolar.idf,WEST ZONE,Zone Air System Sensible Heating Rate,timestep
V23-1-0,PurchAirWithDaylighting.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Surface Shading Device Is On Time Fraction,timestep
V23-1-0,PurchAirWithDaylighting.idf,*,Daylighting Reference Point 1 Illuminance,timestep
V23-1-0,PurchAirWithDaylighting.idf,*,Daylighting Reference Point 1 Glare Index,timestep
V23-1-0,PurchAirWithDaylighting.idf,*,Daylighting Lighting Power Multiplier,timestep
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Lights Total Heating Energy,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Lights Electricity Energy,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air System Sensible Heating Energy,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air System Sensible Cooling Energy,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air System Sensible Cooling Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air System Sensible Heating Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Zone Air Humidity Ratio,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Humidity Ratio,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint High Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Low Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Humidity Ratio,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Minimum Humidity Ratio,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Maximum Humidity Ratio,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Relative Humidity,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Pressure,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Standard Density Volume Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Current Density Volume Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Enthalpy,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Wetbulb Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Minimum Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Maximum Temperature,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Minimum Limit Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Maximum Limit Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Minimum Available Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Maximum Available Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Setpoint Mass Flow Rate,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Quality,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,System Node Height,hourly
V23-1-0,PurchAirWithDaylighting.idf,*,Surface Inside Face Temperature,daily
